date time	SYS.STR.Course
	spot
	°
2020/01/31 00:00:00	270.1
2020/01/31 00:00:01	269.4
2020/01/31 00:00:02	270.1
2020/01/31 00:00:03	270.1
2020/01/31 00:00:04	270.8
2020/01/31 00:00:05	270.8
2020/01/31 00:00:06	270.3
2020/01/31 00:00:07	269.5
2020/01/31 00:00:08	269.4
2020/01/31 00:00:09	270.0
2020/01/31 00:00:10	270.2
2020/01/31 00:00:11	270.0
2020/01/31 00:00:12	269.5
2020/01/31 00:00:13	269.3
2020/01/31 00:00:14	269.9
2020/01/31 00:00:15	270.8
2020/01/31 00:00:16	271.6
2020/01/31 00:00:17	271.5
2020/01/31 00:00:18	270.6
2020/01/31 00:00:19	269.5
2020/01/31 00:00:20	268.8
2020/01/31 00:00:21	268.7
2020/01/31 00:00:22	269.4
2020/01/31 00:00:23	270.2
2020/01/31 00:00:24	270.3
2020/01/31 00:00:25	270.1
2020/01/31 00:00:26	270.3
2020/01/31 00:00:27	270.3
2020/01/31 00:00:28	270.1
2020/01/31 00:00:29	269.6
2020/01/31 00:00:30	268.9
2020/01/31 00:00:31	268.4
2020/01/31 00:00:32	268.9
2020/01/31 00:00:33	270.0
2020/01/31 00:00:34	270.8
2020/01/31 00:00:35	270.8
2020/01/31 00:00:36	270.8
2020/01/31 00:00:37	270.9
2020/01/31 00:00:38	270.7
2020/01/31 00:00:39	270.1
2020/01/31 00:00:40	270.0
2020/01/31 00:00:41	270.4
2020/01/31 00:00:42	270.5
2020/01/31 00:00:43	270.0
2020/01/31 00:00:44	269.1
2020/01/31 00:00:45	268.1
2020/01/31 00:00:46	267.7
2020/01/31 00:00:47	268.1
2020/01/31 00:00:48	269.1
2020/01/31 00:00:49	270.0
2020/01/31 00:00:50	270.5
2020/01/31 00:00:51	270.3
2020/01/31 00:00:52	269.8
2020/01/31 00:00:53	269.2
2020/01/31 00:00:54	268.5
2020/01/31 00:00:55	268.0
2020/01/31 00:00:56	268.3
2020/01/31 00:00:57	269.4
2020/01/31 00:00:58	270.6
2020/01/31 00:00:59	270.5
2020/01/31 00:01:00	269.2
2020/01/31 00:01:01	268.2
2020/01/31 00:01:02	268.2
2020/01/31 00:01:03	268.8
2020/01/31 00:01:04	269.4
2020/01/31 00:01:05	269.8
2020/01/31 00:01:06	269.9
2020/01/31 00:01:07	269.6
2020/01/31 00:01:08	268.9
2020/01/31 00:01:09	268.4
2020/01/31 00:01:10	268.4
2020/01/31 00:01:11	269.0
2020/01/31 00:01:12	270.2
2020/01/31 00:01:13	271.1
2020/01/31 00:01:14	271.2
2020/01/31 00:01:15	270.8
2020/01/31 00:01:16	270.3
2020/01/31 00:01:17	269.5
2020/01/31 00:01:18	268.9
2020/01/31 00:01:19	269.1
2020/01/31 00:01:20	270.0
2020/01/31 00:01:21	270.8
2020/01/31 00:01:22	271.0
2020/01/31 00:01:23	269.6
2020/01/31 00:01:24	268.1
2020/01/31 00:01:25	267.1
2020/01/31 00:01:26	267.5
2020/01/31 00:01:27	269.3
2020/01/31 00:01:28	271.0
2020/01/31 00:01:29	272.1
2020/01/31 00:01:30	271.7
2020/01/31 00:01:31	270.6
2020/01/31 00:01:32	269.1
2020/01/31 00:01:33	268.7
2020/01/31 00:01:34	269.7
2020/01/31 00:01:35	270.7
2020/01/31 00:01:36	270.5
2020/01/31 00:01:37	270.2
2020/01/31 00:01:38	270.3
2020/01/31 00:01:39	270.5
2020/01/31 00:01:40	270.4
2020/01/31 00:01:41	269.2
2020/01/31 00:01:42	268.1
2020/01/31 00:01:43	267.8
2020/01/31 00:01:44	268.2
2020/01/31 00:01:45	269.1
2020/01/31 00:01:46	270.6
2020/01/31 00:01:47	272.2
2020/01/31 00:01:48	273.2
2020/01/31 00:01:49	273.5
2020/01/31 00:01:50	272.8
2020/01/31 00:01:51	271.5
2020/01/31 00:01:52	270.3
2020/01/31 00:01:53	269.2
2020/01/31 00:01:54	268.5
2020/01/31 00:01:55	268.6
2020/01/31 00:01:56	269.0
2020/01/31 00:01:57	269.3
2020/01/31 00:01:58	269.3
2020/01/31 00:01:59	269.4
2020/01/31 00:02:00	269.4
2020/01/31 00:02:01	269.7
2020/01/31 00:02:02	270.6
2020/01/31 00:02:03	271.7
2020/01/31 00:02:04	271.7
2020/01/31 00:02:05	270.1
2020/01/31 00:02:06	268.2
2020/01/31 00:02:07	268.0
2020/01/31 00:02:08	269.6
2020/01/31 00:02:09	271.4
2020/01/31 00:02:10	272.5
2020/01/31 00:02:11	272.0
2020/01/31 00:02:12	270.6
2020/01/31 00:02:13	270.2
2020/01/31 00:02:14	270.2
2020/01/31 00:02:15	270.2
