date time	SYS.STR.Course
	spot
	°
2020/01/19 00:00:00	58.0
2020/01/19 00:00:01	61.6
2020/01/19 00:00:02	66.8
2020/01/19 00:00:03	69.3
2020/01/19 00:00:04	69.9
2020/01/19 00:00:05	69.2
2020/01/19 00:00:06	66.5
2020/01/19 00:00:07	64.8
2020/01/19 00:00:08	64.7
2020/01/19 00:00:09	66.4
2020/01/19 00:00:10	70.0
2020/01/19 00:00:11	72.2
2020/01/19 00:00:12	69.8
2020/01/19 00:00:13	63.4
2020/01/19 00:00:14	59.0
2020/01/19 00:00:15	59.8
2020/01/19 00:00:16	63.7
2020/01/19 00:00:17	66.6
2020/01/19 00:00:18	66.8
2020/01/19 00:00:19	68.9
2020/01/19 00:00:20	71.5
2020/01/19 00:00:21	68.3
2020/01/19 00:00:22	61.6
2020/01/19 00:00:23	58.5
2020/01/19 00:00:24	60.0
2020/01/19 00:00:25	63.2
2020/01/19 00:00:26	65.7
2020/01/19 00:00:27	67.9
2020/01/19 00:00:28	67.0
2020/01/19 00:00:29	62.3
2020/01/19 00:00:30	59.7
2020/01/19 00:00:31	60.0
2020/01/19 00:00:32	63.2
2020/01/19 00:00:33	70.1
2020/01/19 00:00:34	72.3
2020/01/19 00:00:35	65.1
2020/01/19 00:00:36	60.0
2020/01/19 00:00:37	59.2
2020/01/19 00:00:38	60.0
2020/01/19 00:00:39	62.6
2020/01/19 00:00:40	66.6
2020/01/19 00:00:41	68.7
2020/01/19 00:00:42	68.0
2020/01/19 00:00:43	65.6
2020/01/19 00:00:44	62.4
2020/01/19 00:00:45	60.7
2020/01/19 00:00:46	60.9
2020/01/19 00:00:47	64.0
2020/01/19 00:00:48	67.8
2020/01/19 00:00:49	66.0
2020/01/19 00:00:50	60.9
2020/01/19 00:00:51	60.0
2020/01/19 00:00:52	62.5
2020/01/19 00:00:53	66.5
2020/01/19 00:00:54	67.3
2020/01/19 00:00:55	64.1
2020/01/19 00:00:56	62.4
2020/01/19 00:00:57	63.9
2020/01/19 00:00:58	65.7
2020/01/19 00:00:59	63.9
2020/01/19 00:01:00	59.5
2020/01/19 00:01:01	59.1
2020/01/19 00:01:02	60.5
2020/01/19 00:01:03	63.9
2020/01/19 00:01:04	68.5
2020/01/19 00:01:05	69.0
2020/01/19 00:01:06	63.9
2020/01/19 00:01:07	59.8
2020/01/19 00:01:08	60.8
2020/01/19 00:01:09	64.0
2020/01/19 00:01:10	65.6
2020/01/19 00:01:11	64.2
2020/01/19 00:01:12	61.9
2020/01/19 00:01:13	59.7
2020/01/19 00:01:14	60.5
2020/01/19 00:01:15	64.0
2020/01/19 00:01:16	66.8
2020/01/19 00:01:17	68.9
2020/01/19 00:01:18	70.2
2020/01/19 00:01:19	69.1
2020/01/19 00:01:20	64.7
2020/01/19 00:01:21	59.5
2020/01/19 00:01:22	57.2
2020/01/19 00:01:23	59.1
2020/01/19 00:01:24	64.8
2020/01/19 00:01:25	71.2
2020/01/19 00:01:26	71.5
2020/01/19 00:01:27	65.9
2020/01/19 00:01:28	60.7
2020/01/19 00:01:29	59.1
2020/01/19 00:01:30	62.3
2020/01/19 00:01:31	68.5
2020/01/19 00:01:32	71.0
2020/01/19 00:01:33	69.5
2020/01/19 00:01:34	66.1
2020/01/19 00:01:35	63.5
2020/01/19 00:01:36	64.5
2020/01/19 00:01:37	65.8
2020/01/19 00:01:38	63.8
2020/01/19 00:01:39	61.1
2020/01/19 00:01:40	62.3
2020/01/19 00:01:41	63.3
2020/01/19 00:01:42	65.1
2020/01/19 00:01:43	70.5
2020/01/19 00:01:44	73.4
2020/01/19 00:01:45	70.3
2020/01/19 00:01:46	67.2
2020/01/19 00:01:47	65.8
2020/01/19 00:01:48	65.7
2020/01/19 00:01:49	65.1
2020/01/19 00:01:50	64.2
2020/01/19 00:01:51	63.5
2020/01/19 00:01:52	63.1
2020/01/19 00:01:53	64.9
2020/01/19 00:01:54	68.6
2020/01/19 00:01:55	70.9
2020/01/19 00:01:56	67.7
2020/01/19 00:01:57	63.6
2020/01/19 00:01:58	64.4
2020/01/19 00:01:59	66.3
2020/01/19 00:02:00	67.1
2020/01/19 00:02:01	68.0
2020/01/19 00:02:02	67.7
2020/01/19 00:02:03	65.4
2020/01/19 00:02:04	64.2
2020/01/19 00:02:05	64.8
2020/01/19 00:02:06	65.6
2020/01/19 00:02:07	66.1
2020/01/19 00:02:08	66.3
2020/01/19 00:02:09	65.9
2020/01/19 00:02:10	67.2
2020/01/19 00:02:11	67.4
2020/01/19 00:02:12	66.0
2020/01/19 00:02:13	65.4
2020/01/19 00:02:14	66.7
2020/01/19 00:02:15	67.8
