date time	SYS.STR.Course
	spot
	°
2020/02/20 00:00:00	76.8
2020/02/20 00:00:01	73.7
2020/02/20 00:00:02	74.0
2020/02/20 00:00:03	74.0
2020/02/20 00:00:04	75.0
2020/02/20 00:00:05	74.8
2020/02/20 00:00:06	72.4
2020/02/20 00:00:07	70.3
2020/02/20 00:00:08	69.1
2020/02/20 00:00:09	71.3
2020/02/20 00:00:10	75.7
2020/02/20 00:00:11	75.3
2020/02/20 00:00:12	74.5
2020/02/20 00:00:13	79.8
2020/02/20 00:00:14	87.1
2020/02/20 00:00:15	83.4
2020/02/20 00:00:16	73.4
2020/02/20 00:00:17	67.3
2020/02/20 00:00:18	67.1
2020/02/20 00:00:19	70.2
2020/02/20 00:00:20	76.6
2020/02/20 00:00:21	82.3
2020/02/20 00:00:22	78.8
2020/02/20 00:00:23	73.5
2020/02/20 00:00:24	73.7
2020/02/20 00:00:25	74.3
2020/02/20 00:00:26	70.2
2020/02/20 00:00:27	70.5
2020/02/20 00:00:28	75.7
2020/02/20 00:00:29	79.6
2020/02/20 00:00:30	84.3
2020/02/20 00:00:31	86.1
2020/02/20 00:00:32	82.5
2020/02/20 00:00:33	76.8
2020/02/20 00:00:34	67.7
2020/02/20 00:00:35	59.8
2020/02/20 00:00:36	61.0
2020/02/20 00:00:37	68.1
2020/02/20 00:00:38	77.8
2020/02/20 00:00:39	84.2
2020/02/20 00:00:40	85.3
2020/02/20 00:00:41	82.5
2020/02/20 00:00:42	76.4
2020/02/20 00:00:43	72.4
2020/02/20 00:00:44	72.5
2020/02/20 00:00:45	75.3
2020/02/20 00:00:46	76.5
2020/02/20 00:00:47	76.2
2020/02/20 00:00:48	74.9
2020/02/20 00:00:49	74.5
2020/02/20 00:00:50	73.3
2020/02/20 00:00:51	70.5
2020/02/20 00:00:52	72.6
2020/02/20 00:00:53	77.4
2020/02/20 00:00:54	78.3
2020/02/20 00:00:55	76.6
2020/02/20 00:00:56	75.7
2020/02/20 00:00:57	74.5
2020/02/20 00:00:58	73.7
2020/02/20 00:00:59	74.3
2020/02/20 00:01:00	75.3
2020/02/20 00:01:01	76.3
2020/02/20 00:01:02	78.4
2020/02/20 00:01:03	82.2
2020/02/20 00:01:04	81.6
2020/02/20 00:01:05	69.3
2020/02/20 00:01:06	65.6
2020/02/20 00:01:07	69.1
2020/02/20 00:01:08	73.5
2020/02/20 00:01:09	78.4
2020/02/20 00:01:10	89.1
2020/02/20 00:01:11	92.1
2020/02/20 00:01:12	74.1
2020/02/20 00:01:13	66.1
2020/02/20 00:01:14	66.3
2020/02/20 00:01:15	68.5
2020/02/20 00:01:16	72.5
2020/02/20 00:01:17	78.6
2020/02/20 00:01:18	84.6
2020/02/20 00:01:19	83.0
2020/02/20 00:01:20	77.2
2020/02/20 00:01:21	70.9
2020/02/20 00:01:22	68.6
2020/02/20 00:01:23	72.7
2020/02/20 00:01:24	78.8
2020/02/20 00:01:25	78.0
2020/02/20 00:01:26	72.4
2020/02/20 00:01:27	68.9
2020/02/20 00:01:28	67.2
2020/02/20 00:01:29	66.0
2020/02/20 00:01:30	66.4
2020/02/20 00:01:31	76.4
2020/02/20 00:01:32	83.2
2020/02/20 00:01:33	79.5
2020/02/20 00:01:34	76.1
2020/02/20 00:01:35	75.5
2020/02/20 00:01:36	75.7
2020/02/20 00:01:37	68.6
2020/02/20 00:01:38	58.2
2020/02/20 00:01:39	60.0
2020/02/20 00:01:40	66.3
2020/02/20 00:01:41	68.9
2020/02/20 00:01:42	70.0
2020/02/20 00:01:43	77.0
2020/02/20 00:01:44	86.7
2020/02/20 00:01:45	81.5
2020/02/20 00:01:46	74.8
2020/02/20 00:01:47	75.8
2020/02/20 00:01:48	76.3
2020/02/20 00:01:49	76.3
2020/02/20 00:01:50	77.6
2020/02/20 00:01:51	72.8
2020/02/20 00:01:52	66.3
2020/02/20 00:01:53	67.8
2020/02/20 00:01:54	69.6
2020/02/20 00:01:55	69.7
2020/02/20 00:01:56	72.8
2020/02/20 00:01:57	80.3
2020/02/20 00:01:58	86.2
2020/02/20 00:01:59	83.4
2020/02/20 00:02:00	77.1
2020/02/20 00:02:01	74.1
2020/02/20 00:02:02	72.9
2020/02/20 00:02:03	73.6
2020/02/20 00:02:04	79.2
2020/02/20 00:02:05	84.8
2020/02/20 00:02:06	83.1
2020/02/20 00:02:07	76.1
2020/02/20 00:02:08	73.8
2020/02/20 00:02:09	76.6
2020/02/20 00:02:10	77.3
2020/02/20 00:02:11	76.7
2020/02/20 00:02:12	76.9
2020/02/20 00:02:13	77.9
2020/02/20 00:02:14	77.6
2020/02/20 00:02:15	77.6
